Asset ID,Device Name,Asset State,Low Signal,Category,Tags,Sources,Asset Criticality,Last Successful Scan,Last Seen,IP Addresses,MAC Address,Hostname,NetBIOS,Operating System,OS Type,Manufacturer,Risks,Risk Score
3a25f400-0a81-56e9-abca-000076d14400,BL-PC-225,Active,No,Desktop,,Agent,Unassigned,2026-08-30T00:12:58Z,2026-08-30T08:12:58Z,192.168.50.31,30:f6:05:b3:e5:17,BL-PC-225,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,151,6.8
93140401-d0be-4306-fb67-00004864c400,BL-PC-226,Active,No,Desktop,,Agent,Unassigned,2026-08-26T20:12:58Z,2026-08-31T21:12:58Z,192.168.0.64,30:f6:05:b4:ec:24,BL-PC-226,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,170,3.9
6e48b000-3a93-b319-851c-00006e5e2e00,F-PC-227,Active,No,Desktop,,Agent,Unassigned,2026-08-26T18:12:58Z,2026-09-02T02:12:58Z,192.168.1.193,30:f6:05:b5:f3:31,F-PC-227,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,21,6.8
1f30a600-7e4b-5b60-9ac3-0000843aac01,JC-PC-228,Active,No,Desktop,,Agent,Unassigned,2026-08-30T21:12:58Z,2026-08-28T19:12:58Z,192.168.0.214,30:f6:05:b6:fa:3e,JC-PC-228,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,48,5.5
f1444801-3803-f5ba-1c9e-0000817b4681,JC-PC-229,Active,No,Desktop,,Agent,Unassigned,2026-09-01T21:12:58Z,2026-08-29T15:12:58Z,192.168.50.211,30:f6:05:b7:01:4b,JC-PC-229,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,37,6.8
b3670401-de15-7311-ca16-00009ae7c401,G-PC-230,Active,No,Desktop,,Agent,Unassigned,2026-08-29T22:12:58Z,2026-08-30T19:12:58Z,192.168.1.66,30:f6:05:b8:08:58,G-PC-230,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,130,5.5
796dc100-6a89-5387-08a6-0000871d5181,G-PC-231,Active,No,Desktop,,Agent,Unassigned,2026-08-31T07:12:58Z,2026-08-29T16:12:58Z,192.168.1.100,30:f6:05:b9:0f:65,G-PC-231,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,29,5.5
b0ee9f81-e733-4d62-dff6-00009aebf201,HO-PC-232,Active,No,Desktop,,Agent,Unassigned,2026-09-01T08:12:58Z,2026-08-31T05:12:58Z,192.168.1.171,30:f6:05:ba:16:72,HO-PC-232,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,180,7.5
e6326401-b5ec-603c-ee61-00001f092400,G-PC-234,Active,No,Desktop,,Agent,Unassigned,2026-09-01T12:12:58Z,2026-09-01T19:12:58Z,10.26.10.32,30:f6:05:bb:1d:7f,G-PC-234,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,4,7.5
1a2ab900-3e8f-c160-c0d5-000052dd5800,JC-PC-235,Active,No,Desktop,,Agent,Unassigned,2026-09-02T05:12:58Z,2026-09-01T14:12:58Z,10.29.10.192,30:f6:05:bc:24:8c,JC-PC-235,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,152,5.5
680b0600-4c85-778a-ed83-000002c9e600,CC-PC-236,Active,No,Desktop,,Agent,Unassigned,2026-08-25T16:12:58Z,2026-08-30T17:12:58Z,10.22.10.67,30:f6:05:bd:2b:99,CC-PC-236,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,142,3.9
7e1fae00-ee81-4313-bd7e-0000a9810e01,EH-PC-237,Active,No,Desktop,,Agent,Unassigned,2026-08-29T14:12:58Z,2026-08-31T03:12:58Z,10.24.10.102,30:f6:05:be:32:a6,EH-PC-237,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,107,5.5
85046481-347e-4684-4193-00000b825000,JC-PC-238,Active,No,Desktop,,Agent,Unassigned,2026-06-28T07:12:58Z,2026-09-02T00:12:58Z,10.29.10.37,30:f6:05:bf:39:b3,JC-PC-238,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,69,7.5
3dd0b000-077b-8508-552c-000051136400,DM-PC-239,Active,No,Desktop,,Agent,Unassigned,2026-08-26T00:12:58Z,2026-08-30T03:12:58Z,10.23.10.46,30:f6:05:c0:40:c0,DM-PC-239,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,86,7.5
9c9c1401-b48c-2575-745a-0000ad850a01,G-PC-240,Active,No,Desktop,,Agent,Unassigned,2026-08-26T16:12:58Z,2026-08-29T15:12:58Z,10.26.10.240,30:f6:05:c1:47:cd,G-PC-240,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,139,6.8
6f0ae800-0a55-4872-078d-0000250be670,DM-PC-241,Active,No,Desktop,,Agent,Unassigned,2026-08-22T17:12:58Z,2026-08-30T18:12:58Z,10.23.10.156,30:f6:05:c2:4e:da,DM-PC-241,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,27,7.5
09583b00-7e8b-7f3e-c17a-0000d460fa01,G-PC-242,Active,No,Desktop,,Agent,Unassigned,2026-09-01T04:12:58Z,2026-08-30T12:12:58Z,10.26.10.32,30:f6:05:c3:55:e7,G-PC-242,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,11,7.5
ace49201-2dce-2afd-9d4b-0000fe249c01,AH-PC-243,Active,No,Desktop,,Agent,Unassigned,2026-08-24T15:12:58Z,2026-08-30T01:12:58Z,,30:f6:05:c4:5c:f4,AH-PC-243,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,60,3.9
a3b17c01-ae5a-bdcd-f6dd-00005161bc00,BL-PC-244,Active,No,Desktop,,Agent,Unassigned,2026-08-23T00:12:58Z,2026-08-28T14:12:58Z,,30:f6:05:c5:63:01,BL-PC-244,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,3,5.5
1fd30200-6374-8150-351f-000042a6c880,JC-PC-245,Active,No,Desktop,,Agent,Unassigned,2026-09-02T01:12:58Z,2026-08-30T16:12:58Z,,30:f6:05:c6:6a:0e,JC-PC-245,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,151,6.8
8f4b6e01-12a2-1f85-a594-0000361d3800,DM-PC-246,Active,No,Desktop,,Agent,Unassigned,2026-09-01T13:12:58Z,2026-08-30T14:12:58Z,,30:f6:05:c7:71:1b,DM-PC-246,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,139,3.9
0dd36600-3016-a3a1-5f24-000076956800,AH-PC-247,Active,No,Desktop,,Agent,Unassigned,2026-09-01T14:12:58Z,2026-08-28T15:12:58Z,,30:f6:05:c8:78:28,AH-PC-247,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,46,5.5
53722800-3fcb-934b-b466-00009a812801,HO-PC-248,Active,No,Desktop,,Agent,Unassigned,2026-08-26T14:12:58Z,2026-08-29T13:12:58Z,,30:f6:05:c9:7f:35,HO-PC-248,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,81,6.8
3825e800-e4d4-e5ac-96a3-000064420e00,STD-H111M71274,Active,No,Desktop,,Agent,Unassigned,2026-08-31T20:12:58Z,2026-08-29T04:12:58Z,192.168.0.146,30:f6:05:ca:86:42,STD-H111M71274,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,13,6.8
822a9281-33c3-2ed9-bd5a-0000a62bcc01,SHR-H111M71274,Active,No,Desktop,,Agent,Unassigned,2026-08-27T04:12:58Z,2026-08-31T06:12:58Z,192.168.0.146,30:f6:05:cb:8d:4f,SHR-H111M71274,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,116,3.9
ec428781-2a9d-ec5d-9bd0-000009bc5800,SHR-HZLLE1275,Active,No,Desktop,,Agent,Unassigned,2026-09-01T06:12:58Z,2026-08-30T08:12:58Z,10.27.10.79,30:f6:05:cc:94:5c,SHR-HZLLE1275,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,158,7.5
64ede480-afe9-9449-a883-0000525dd200,IVOLVE-HZLLE1275,Active,No,Desktop,,Agent,Unassigned,2026-08-25T03:12:58Z,2026-08-28T23:12:58Z,10.27.10.79,30:f6:05:cd:9b:69,IVOLVE-HZLLE1275,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,107,3.9
581ed000-c87e-ab2c-d5d9-000081505001,SHR-L5GON61276,Active,No,Desktop,,Agent,Unassigned,2026-08-22T19:12:58Z,2026-08-28T14:12:58Z,10.27.10.110,30:f6:05:ce:a2:76,SHR-L5GON61276,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,14,5.5
2a50b080-9d22-d6d5-ca17-000059787c00,STD-L5GON61276,Active,No,Desktop,,Agent,Unassigned,2026-08-26T04:12:58Z,2026-08-28T16:12:58Z,10.27.10.110,30:f6:05:cf:a9:83,STD-L5GON61276,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,73,5.5
cf801c01-0a14-41cc-b09b-0000e9a05a01,SHR-D28QNR1278,Active,No,Desktop,,Agent,Unassigned,2026-05-27T12:12:58Z,2026-08-28T15:12:58Z,10.29.10.55,30:f6:05:d0:b0:90,SHR-D28QNR1278,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,1,6.8
09d73e00-b989-0124-122d-000015751440,IVOLVE-D28QNR1278,Active,No,Desktop,,Agent,Unassigned,2026-08-30T13:12:58Z,2026-08-31T19:12:58Z,10.29.10.55,30:f6:05:d1:b7:9d,IVOLVE-D28QNR1278,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,170,6.8
74464a00-2879-2ac1-3082-000005e9d580,STD-H4D8ZQ1279,Active,No,Desktop,,Agent,Unassigned,2026-08-31T22:12:58Z,2026-09-01T03:12:58Z,10.23.10.24,30:f6:05:d2:be:aa,STD-H4D8ZQ1279,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,130,7.5
8aa75401-fcd7-0c92-454f-000091044a01,IVOLVE-H4D8ZQ1279,Active,No,Desktop,,Agent,Unassigned,2026-08-23T02:12:58Z,2026-08-31T20:12:58Z,10.23.10.24,30:f6:05:d3:c5:b7,IVOLVE-H4D8ZQ1279,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,71,5.5
659aee00-8b7b-d920-2aa2-0000ad704e81,SHR-L22FZ31280,Active,No,Desktop,,Agent,Unassigned,2026-08-31T13:12:58Z,2026-09-01T12:12:58Z,10.21.10.234,30:f6:05:d4:cc:c4,SHR-L22FZ31280,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,51,5.5
a8c82c01-e2a3-d9fb-2927-000009336c80,IVOLVE-H1B1GO1281,Active,No,Desktop,,Agent,Unassigned,2026-08-26T00:12:58Z,2026-08-31T02:12:58Z,10.20.10.192,30:f6:05:d5:d3:d1,IVOLVE-H1B1GO1281,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,50,7.5
3e32d500-b68b-218b-db21-000048726a00,SHR-H1B1GO1281,Active,No,Desktop,,Agent,Unassigned,2026-09-01T08:12:58Z,2026-09-02T00:12:58Z,10.20.10.192,30:f6:05:d6:da:de,SHR-H1B1GO1281,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,0,6.8
716b1000-4976-69f2-f7c2-000083209001,SHR-L44N8C1282,Active,No,Desktop,,Agent,Unassigned,2026-08-24T14:12:58Z,2026-08-31T12:12:58Z,10.20.10.43,30:f6:05:d7:e1:eb,SHR-L44N8C1282,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,125,7.5
8f63a801-5a9e-7059-f026-0000640aa800,IVOLVE-L44N8C1282,Active,No,Desktop,,Agent,Unassigned,2026-08-25T17:12:58Z,2026-09-02T05:12:58Z,10.20.10.43,30:f6:05:d8:e8:f8,IVOLVE-L44N8C1282,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,23,7.5
fedd9601-0c0d-ab24-aa7f-000045d4de00,IVOLVE-D5R5ST1283,Active,No,Desktop,,Agent,Unassigned,2026-08-23T19:12:58Z,2026-08-29T03:12:58Z,10.27.10.146,30:f6:05:d9:ef:05,IVOLVE-D5R5ST1283,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,141,3.9
4418ac00-8ae9-faff-9712-0000490bec00,STD-D5R5ST1283,Active,No,Desktop,,Agent,Unassigned,2026-09-01T23:12:58Z,2026-08-30T13:12:58Z,10.27.10.146,30:f6:05:da:f6:12,STD-D5R5ST1283,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,53,6.8
529e4c80-13b5-0034-edc4-0000aa48dc01,ivolve-d9911zz,Active,No,Desktop,,Agent,Unassigned,2026-08-25T06:12:58Z,2026-08-28T12:12:58Z,10.20.10.201,30:f6:05:db:fd:1f,ivolve-d9911zz,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,640,8.8
bf9af201-f6b5-4d8a-c395-0000c16c9201,shr-unknown01,Active,No,Desktop,,Agent,Unassigned,2026-09-01T01:12:58Z,2026-08-31T19:12:58Z,10.24.10.44,30:f6:05:dc:04:2c,shr-unknown01,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,88,7.5
